date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,rain_sum,relative_humidity_2m_max,relative_humidity_2m_min,sunshine_duration
2014-03-21,29.536997,36.062,24.612,0,92,25,40390.117
2014-03-22,28.214083,34.112,23.712,0,77,25,40958.02
2014-03-23,27.826586,35.512,22.212,0,83,30,41204.26
2014-03-24,27.387,32.662,22.962,0,92,49,41000.95
2014-03-25,27.970339,34.612,23.212,0,91,34,41366.758
2014-03-26,29.405752,36.462,24.162,0,81,33,41423.766
2014-03-27,28.93075,33.612,24.712,0,81,45,41479.926
2014-03-28,28.503672,34.662,23.562,0,90,39,41536.152
2014-03-29,29.645334,36.562,24.012001,0,84,34,41592.42
2014-03-30,29.659918,35.962,24.212,0,82,33,41648.688
2014-03-31,28.143251,32.962,24.112,0,95,54,41704.92
2014-04-01,28.245338,33.712,24.212,0,96,42,41761.08
2014-04-02,28.4495,34.462,23.512001,0,87,37,41817.13
2014-04-03,29.291174,37.112,23.312,0,84,29,41873.03
2014-04-04,29.787,35.962,24.612,0,87,37,41928.75
2014-04-05,29.5245,34.512,26.262001,0.8,96,53,41984.258
2014-04-06,29.103662,32.962,26.562,0.2,92,57,40557.758
2014-04-07,28.791168,33.062,26.462,0,84,56,42094.47
2014-04-08,28.595337,31.712,25.612,0,89,53,42149.098
2014-04-09,28.128668,33.112,24.862,0,92,47,42202.113
2014-04-10,28.2245,33.862,23.162,0,90,47,42245.574
2014-04-11,28.651583,35.262,23.362,0,85,29,42288.387
2014-04-12,28.862,34.562,23.912,0,85,31,42330.473
2014-04-13,28.22033,34.012,22.712,0,87,31,42371.754
2014-04-14,27.987001,34.162,22.962,0,88,35,42412.18
2014-04-15,28.05783,33.312,23.662,0,89,44,42451.656
2014-04-16,28.561998,33.462,25.212,0,85,47,42490.61
2014-04-17,28.359917,32.412,25.812,0,87,55,42527.156
2014-04-18,28.772415,34.312,25.262001,0.6,90,51,41964.688
2014-04-19,29.091171,33.212,26.012001,0.4,85,55,41538.51
2014-04-20,29.507833,34.712,25.262001,0.3,81,50,42643.53
2014-04-21,30.35575,36.512,26.212,1.5,88,41,42680.8
2014-04-22,30.728666,36.662,26.362,0.2,99,45,42717.605
2014-04-23,31.557833,36.462,27.262001,0,95,45,42753.88
2014-04-24,30.943247,35.362,27.362,0.1,93,54,42789.586
2014-04-25,30.532831,37.012,26.412,0,91,38,42824.668
2014-04-26,29.999498,34.962,26.462,0,86,48,42859.082
2014-04-27,30.324493,35.912,26.512001,0,89,44,42892.78
2014-04-28,30.439081,35.462,27.262001,0,88,50,42925.71
2014-04-29,30.295334,35.612,27.412,0,88,46,42957.83
2014-04-30,30.27658,35.262,27.362,0,82,48,42989.082
2014-05-01,30.30992,35.762,27.112,0.2,84,44,43019.42
2014-05-02,29.986998,34.912,26.762001,0,85,50,43048.797
2014-05-03,30.107836,34.462,26.962,0,81,52,43077.156
2014-05-04,30.295334,36.212,26.062,0,80,46,43104.465
2014-05-05,29.674505,35.312,25.812,0,89,46,43130.652
2014-05-06,30.139082,35.462,25.312,0.5,89,50,43155.914
2014-05-07,29.943245,35.012,26.412,12.299999,91,55,41022.047
2014-05-08,28.9495,33.212,26.262001,7.6,93,59,13371.652
2014-05-09,28.734919,33.062,25.412,10.900002,89,66,25901.863
2014-05-10,29.495333,33.612,25.662,0.2,93,54,42113.82
2014-05-11,29.639086,33.312,26.312,0,84,49,43200
2014-05-12,29.393251,32.812,25.862,0,86,50,43200
2014-05-13,29.605751,33.362,26.062,0,84,50,43200
2014-05-14,29.495337,33.012,26.162,0,84,51,43200
2014-05-15,29.42867,33.062,26.262001,0,82,52,43200
2014-05-16,29.695333,34.012,27.112,0,81,51,43200
2014-05-17,30.101583,34.112,27.262001,0,82,52,41214.023
2014-05-18,30.622416,34.212,28.162,0,83,57,40355.297
2014-05-19,30.962,35.912,28.162,0,89,52,39726.145
2014-05-20,29.478666,32.662,27.812,2,93,63,19852.424
2014-05-21,30.114084,32.962,27.912,0.8,86,62,28864.63
2014-05-22,29.991165,33.562,27.062,0,90,47,40571.82
2014-05-23,29.691168,33.762,26.412,0,85,49,43183.812
2014-05-24,30.168253,34.062,27.412,0,83,49,40848.664
2014-05-25,30.107832,33.512,27.712,0,81,53,43160.684
2014-05-26,30.072418,33.712,27.462,0,81,55,43200
2014-05-27,29.222418,31.912,27.512001,1.9999999,85,67,42747.797
2014-05-28,29.918245,33.862,26.212,0.7,88,59,39721.94
2014-05-29,30.18492,33.512,27.862,0.1,84,59,43200
2014-05-30,29.98075,33.762,28.262001,0.4,84,58,38707.086
2014-05-31,30.082834,33.712,27.262001,0,89,51,42123.812
2014-06-01,30.132833,33.662,27.462,0,82,53,43200
2014-06-02,30.347414,33.612,28.012001,0,81,55,42847.312
2014-06-03,28.787,33.462,27.112,2.5,84,58,5781.7417
2014-06-04,29.81825,32.962,27.612,1.8,84,67,29924.227
2014-06-05,29.832832,33.062,27.462,2.7,86,65,39016.93
2014-06-06,30.401583,33.512,27.512001,1.5000001,91,59,42281.97
2014-06-07,29.193253,32.562,26.712,7.0999994,91,64,40779.312
2014-06-08,29.637001,32.912,27.212,3.2000003,89,66,38643.17
2014-06-09,29.557837,32.912,27.512001,1.2,88,61,40207.023
2014-06-10,28.601585,31.912,26.812,3.9999998,91,68,40095.125
2014-06-11,28.184912,31.062,25.962,9.199999,93,75,41181.008
2014-06-12,27.999502,30.412,25.762001,2.6000001,93,72,40435.66
2014-06-13,27.753664,30.812,25.612,6.599999,96,70,40219.633
2014-06-14,27.334915,29.412,25.812,5.7,95,77,41211.52
2014-06-15,27.676584,30.512001,25.862,8.500001,95,73,40556.363
2014-06-16,27.741167,30.562,26.112,13.8,94,75,37374.406
2014-06-17,27.24533,29.362,24.912,5.7999997,99,79,35621.73
2014-06-18,27.876581,29.312,26.562,7.8,92,83,31438.336
2014-06-19,27.582838,29.112,26.012001,8.8,95,80,36771.45
2014-06-20,28.407835,30.462,27.212,7.399999,91,76,36220.414
2014-06-21,28.191164,29.562,26.912,6.9,91,77,36830.016
2014-06-22,28.69325,30.662,26.712,6.199999,90,74,40374.266
2014-06-23,28.661997,31.362,26.612,6.3999996,92,68,41602.996
2014-06-24,28.764082,30.562,26.962,3.2,90,67,41315.277
2014-06-25,28.495333,31.062,26.762001,4.1,89,67,41332.35
2014-06-26,28.647415,31.562,26.162,2.8,91,68,41349.92
2014-06-27,28.926584,31.862,25.962,2.8999999,93,67,40437.16
2014-06-28,29.228668,32.762,26.212,0.2,93,61,42009.977
2014-06-29,29.216166,32.312,26.212,1.2,92,64,40464.5
2014-06-30,29.080751,32.262,26.512001,2.9,89,63,41738.895
2014-07-01,28.026587,30.312,25.812,4.9999995,92,77,34971.746
2014-07-02,28.070328,30.812,25.812,3.0000005,93,71,39286.953
2014-07-03,25.96408,27.762001,24.862,9.6,94,80,32215.043
2014-07-04,26.309916,28.312,24.512001,11.099999,96,79,18509.92
2014-07-05,27.305748,30.112,25.012001,9.699999,95,74,18762.246
2014-07-06,27.424501,29.562,25.612,11.600001,95,75,33203.72
2014-07-07,27.026587,30.762001,25.062,9.5,94,73,33926.395
2014-07-08,26.059916,28.412,24.762001,19.300001,93,84,0
2014-07-09,25.993248,27.562,24.962,22.2,94,82,0
2014-07-10,25.570333,27.012001,24.462,50.799988,96,85,0
2014-07-11,25.330751,26.062,24.512001,61.2,94,89,0
2014-07-12,25.814081,27.062,25.012001,36.499996,95,87,0
2014-07-13,25.830748,26.912,25.212,21.899998,95,89,810.60834
2014-07-14,26.374502,28.162,25.062,33.3,95,83,14554.335
2014-07-15,25.862,26.762001,24.912,51.599995,95,89,0
2014-07-16,26.141165,27.012001,25.612,31.7,95,89,0
2014-07-17,26.570333,28.012001,25.662,21.3,97,86,30641.816
2014-07-18,26.447418,28.112,25.262001,26.900002,94,83,22268.3
2014-07-19,26.268248,27.762001,25.312,25.1,94,84,31999.07
2014-07-20,26.349503,28.012001,24.912,16.3,95,82,15026.511
2014-07-21,26.280748,28.262001,25.312,31.299997,94,83,20973.955
2014-07-22,25.634916,26.762001,24.812,29.8,94,89,283.82654
2014-07-23,25.522417,26.062,25.012001,32.899998,96,91,0
2014-07-24,26.24533,28.062,24.812,38.400005,95,83,33023.848
2014-07-25,26.259918,27.912,24.712,28.699997,94,86,33206.355
2014-07-26,26.803665,28.962,25.162,12.5,94,79,34053.617
2014-07-27,26.257833,28.212,25.262001,18.400002,95,82,34152.996
2014-07-28,25.87033,27.212,25.312,40.000004,96,90,891.3844
2014-07-29,26.036997,26.812,25.212,51.800003,95,89,0
2014-07-30,25.989082,26.612,25.562,48.899998,95,90,272.7848
2014-07-31,26.151583,27.362,25.412,36.6,95,89,15681.015
2014-08-01,26.476585,27.812,25.512001,28.1,95,85,36807.01
2014-08-02,26.35367,28.212,25.362,18.5,95,81,33519.453
2014-08-03,26.530752,28.262001,25.162,36.500004,96,83,33121.887
2014-08-04,26.080751,27.262001,25.362,41.7,94,85,7310.212
2014-08-05,25.88283,28.012001,24.812,30.8,95,82,22122.191
2014-08-06,26.05783,27.612,24.912,28,95,83,32800.57
2014-08-07,26.022415,28.162,24.862,18.1,95,81,32873.82
2014-08-08,26.02658,28.212,24.612,14.700001,96,80,32770.367
2014-08-09,26.0245,27.862,24.562,18.3,95,81,37408.26
2014-08-10,25.870333,27.612,24.312,12.500001,96,83,23800.9
2014-08-11,26.2245,28.262001,24.262001,9.400002,96,80,33974.336
2014-08-12,26.514082,28.562,24.812,8.7,95,78,37349.613
2014-08-13,26.851583,28.712,25.112,4.9999995,94,80,35822.26
2014-08-14,26.487005,28.812,25.162,21.1,94,78,30422.725
2014-08-15,26.38283,28.662,25.112,14.900002,94,78,29918.055
2014-08-16,26.541166,29.012001,25.312,11.2,94,78,33277.355
2014-08-17,26.576582,29.612,24.312,4.8999996,96,76,33671.73
2014-08-18,27.376587,30.312,24.562,0.3,96,73,36772.957
2014-08-19,27.264084,29.862,24.712,3.3,96,73,37827.7
2014-08-20,27.537,30.312,25.312,8.3,95,75,28064.355
2014-08-21,27.43075,30.262001,26.062,9.400001,93,74,26448.594
2014-08-22,27.170334,29.362,25.112,5.3999996,96,77,14362.039
2014-08-23,27.228662,30.512001,25.012001,7.6,96,72,31337.965
2014-08-24,26.566164,29.512001,24.362,14.900002,96,81,22841.363
2014-08-25,26.405752,28.462,24.962,14.300001,96,80,7993.295
2014-08-26,25.491163,26.862,24.462,28.899996,95,86,0
2014-08-27,24.784914,26.362,24.112,28.499996,96,86,1818.1125
2014-08-28,24.653666,26.262001,23.562,43.899998,97,89,0
2014-08-29,25.780748,28.162,24.112,15.700001,97,83,11145.098
2014-08-30,25.820335,27.062,24.912,37.199997,95,90,0
2014-08-31,25.612001,26.862,24.962,34.800003,95,88,0
2014-09-01,25.657835,27.862,24.462,14.099998,97,84,4450.667
2014-09-02,25.787,27.362,24.862,15.900001,97,86,13264.459
2014-09-03,26.078665,28.112,24.262001,11.5,98,81,37237.516
2014-09-04,25.889084,27.312,24.662,15.400001,97,85,35729.285
2014-09-05,25.737,27.962,24.562,29.300003,96,85,31495.46
2014-09-06,25.876581,27.662,24.462,13.800002,97,83,13810.208
2014-09-07,26.389082,28.012001,25.012001,3.1000001,95,81,6163.836
2014-09-08,26.116167,28.012001,24.462,8.300001,96,81,18865.727
2014-09-09,26.162,28.112,24.862,8.200001,94,79,35859.492
2014-09-10,25.678667,28.462,24.112,8.7,98,76,36463.16
2014-09-11,25.728668,28.512001,23.862,4.8000007,98,76,35865.402
2014-09-12,26.145332,28.912,24.112,4.9999995,96,78,35926.098
2014-09-13,26.274498,28.962,24.512001,6.5,99,79,28249.58
2014-09-14,26.514082,29.762001,24.312,2.3,94,73,37681.508
2014-09-15,26.336998,28.912,23.912,1.8000002,96,80,37770.613
2014-09-16,26.537,29.562,24.462,3.2999997,94,76,33560.645
2014-09-17,26.703667,30.012001,23.862,1.4000001,94,73,39423.28
2014-09-18,26.27867,28.112,24.212,2.8999999,94,80,37250.11
2014-09-19,26.470335,29.112,24.512001,1.9000001,95,78,34802.71
2014-09-20,26.318253,28.662,24.462,0.5,95,80,32413.545
2014-09-21,26.961998,29.712,24.012001,0.4,94,75,37004.96
2014-09-22,27.64325,30.162,24.562,0.4,94,70,27103.3
2014-09-23,27.85575,31.212,25.112,0,96,62,40257.062
2014-09-24,28.149496,31.712,25.962,0.2,91,62,39150.76
2014-09-25,27.787003,31.512001,25.262001,12,93,67,33984.043
2014-09-26,27.989082,32.762,24.412,7.3,97,65,36806.92
2014-09-27,28.584917,32.262,25.212,0.1,98,64,38219.156
2014-09-28,29.366165,33.662,25.712,1.9,100,60,39190.945
2014-09-29,28.51825,32.062,26.512001,3.6,95,70,37303.03
2014-09-30,26.949501,30.962,24.812,4.7999997,97,75,18431.197
2014-10-01,27.064085,31.062,24.212,5.2,95,66,33673.84
2014-10-02,28.226583,33.462,23.512001,0.5,98,56,39772.742
2014-10-03,28.826582,33.062,26.212,3.1000001,100,65,37975.41
2014-10-04,28.174498,31.212,24.712,3.1999998,94,72,36271.902
2014-10-05,28.668251,32.712,25.512001,3.1,98,66,33054.85
2014-10-06,27.30575,30.012001,25.312,8.4,99,78,35877.426
2014-10-07,26.724497,30.162,23.562,8.400001,99,77,29669.676
2014-10-08,26.970331,29.612,24.112,4.9,95,76,36617.094
2014-10-09,27.441168,30.812,24.612,4.2999997,94,71,35801.273
2014-10-10,27.75575,31.462,25.112,5.4,92,73,35982.676
2014-10-11,27.939085,31.362,25.062,3.6000001,96,75,32338.674
2014-10-12,28.432829,33.412,25.312,0,100,51,38635.406
2014-10-13,28.022415,31.912,24.512001,0,100,64,36564.15
2014-10-14,27.951582,31.912,23.862,0.2,99,60,36365.6
2014-10-15,28.870337,33.062,25.162,0,95,64,38122.773
2014-10-16,29.643251,34.262,26.262001,0,100,57,38475.727
2014-10-17,29.534914,34.262,26.162,1.3000001,99,55,38333.547
2014-10-18,28.339083,33.362,24.662,6.8999996,94,57,36378.94
2014-10-19,28.959917,33.812,24.712,1.9000001,94,50,36894.086
2014-10-20,29.449501,33.762,25.762001,0,96,52,38473.27
2014-10-21,29.764082,34.762,25.662,0,97,44,38280.92
2014-10-22,29.489088,34.062,25.762001,0,95,51,38167.37
2014-10-23,28.887001,33.862,24.912,0.4,97,53,38225.207
2014-10-24,27.666168,33.062,24.762001,11.2,95,58,35654.4
2014-10-25,25.007833,25.862,23.612,69,98,83,159.23927
2014-10-26,24.280748,26.812,22.212,29.599998,92,78,7963.6113
2014-10-27,25.472418,29.162,23.212,11.500001,96,67,16356.756
2014-10-28,26.636995,31.162,22.312,0,95,59,37658.164
2014-10-29,27.357832,33.262,23.212,0,97,44,38156.29
2014-10-30,26.897417,32.912,22.312,0,94,36,38084.5
2014-10-31,26.43492,32.812,20.562,0,90,36,38114.996
2014-11-01,26.807837,32.762,21.062,0,91,40,38025.133
2014-11-02,26.903666,33.612,21.462,0,88,37,37888.832
2014-11-03,27.462,33.912,21.712,0,91,40,37973.625
2014-11-04,27.347412,34.812,21.862,0,93,32,37047.184
2014-11-05,26.668245,32.412,22.162,0,98,48,37919.39
2014-11-06,26.799501,32.862,22.062,0,94,47,37891.32
2014-11-07,26.801584,32.211998,21.362,0,92,47,37279.18
2014-11-08,26.691162,32.812,21.912,0,86,37,37833.42
2014-11-09,26.839079,33.162,21.762001,0,96,39,37731.332
2014-11-10,27.211998,31.962,22.562,0,100,51,37496.832
2014-11-11,28.180748,32.512,24.612,1.6000001,95,59,36815.895
2014-11-12,28.289085,32.812,24.862,0.1,98,56,36815.61
2014-11-13,28.762001,32.812,25.512001,0,91,47,36594.33
2014-11-14,26.405752,29.512001,24.662,27.9,94,65,20220.469
2014-11-15,26.79325,30.412,24.212,1,90,67,14940
2014-11-16,27.426582,32.512,24.062,0,91,47,36000
2014-11-17,28.259916,33.962,24.312,0,89,40,37125.137
2014-11-18,28.105751,32.211998,24.412,0,87,54,36805.758
2014-11-19,28.803667,33.312,25.462,0,83,50,36802.594
2014-11-20,27.657831,32.062,24.212,0,88,49,36697.375
2014-11-21,26.732828,32.662,22.112,0,89,42,36895.008
2014-11-22,26.676582,32.662,21.962,0,91,47,36395.22
2014-11-23,26.624495,32.012,22.412,0,98,52,36493.195
2014-11-24,27.034918,33.712,22.512001,0,98,37,36587.62
2014-11-25,26.789083,32.262,22.412,0,93,41,36678.24
2014-11-26,26.014084,32.062,20.162,0,89,39,36672.598
2014-11-27,25.395332,31.312,20.062,0,88,41,36575.82
2014-11-28,24.866167,31.312,18.962,0,84,39,36482.04
2014-11-29,25.230745,31.562,19.562,0,85,41,36000
2014-11-30,25.341166,32.312,19.512001,0,87,33,36388.906
2014-12-01,25.616163,32.211998,19.912,0,74,29,34127.43
2014-12-02,25.918251,32.112,19.962,0,81,35,36301.5
2014-12-03,25.887001,33.862,20.362,0,86,28,36142.082
2014-12-04,26.118248,33.812,21.562,0,92,30,36067.242
2014-12-05,25.947416,34.062,20.312,0,90,26,36219.383
2014-12-06,25.197416,31.612,18.762001,0,85,42,36217.977
2014-12-07,25.11825,32.312,19.812,0,87,37,36146.195
2014-12-08,25.797417,31.662,20.962,0,87,45,36078.457
2014-12-09,26.2245,32.162,20.412,0,97,41,36080.203
2014-12-10,26.626581,32.262,21.862,0.2,95,50,36018.445
2014-12-11,26.399498,31.262001,23.462,8.2,94,57,36000
2014-12-12,25.666162,30.412,22.662,12.2,95,64,34667.914
2014-12-13,26.01825,30.112,22.812,5.2,96,64,33611.64
2014-12-14,26.012001,30.662,22.962,0.5,96,61,36000
2014-12-15,25.201582,30.562,21.212,0,86,48,36017.363
2014-12-16,26.178667,32.312,21.762001,0,86,46,36014.805
2014-12-17,25.811998,30.562,22.512001,0,68,43,36079.406
2014-12-18,25.0995,30.512001,20.762001,0,69,40,36077.984
2014-12-19,26.128668,31.062,22.162,0,74,46,36000
2014-12-20,26.126581,30.112,23.562,0,75,50,35997.07
2014-12-21,24.909918,29.862,21.112,0,79,44,36000
2014-12-22,24.303665,32.012,18.562,0,79,26,36222.332
2014-12-23,23.982836,31.512001,19.012001,0,85,37,36223.09
2014-12-24,24.33492,32.312,18.812,0,87,33,36303.664
2014-12-25,24.670336,32.062,19.462,0,84,30,36000
2014-12-26,24.195333,29.762001,19.762001,0,86,41,36000
2014-12-27,24.036997,30.012001,19.112,0,80,33,36479.48
2014-12-28,23.789085,31.162,18.662,0,73,27,36571.152
2014-12-29,23.697416,31.062,18.412,0,80,36,36487.844
2014-12-30,23.982834,29.062,19.962,0,86,51,36309.996
2014-12-31,24.141165,28.162,21.362,0.1,86,61,36125.113
2015-01-01,23.60575,26.312,20.812,0.70000005,87,60,31081.615
2015-01-02,22.953665,26.862,19.312,0.1,93,55,36308.344
2015-01-03,23.618254,27.762001,19.562,0,95,52,36696.492
2015-01-04,23.549498,29.362,18.562,0,96,51,36503.395
2015-01-05,25.857832,31.512001,20.962,0,91,42,36803.715
2015-01-06,25.045334,31.362,20.362,0,83,38,36793.79
2015-01-07,24.628672,30.112,20.762001,0,84,42,37096.195
2015-01-08,23.907831,31.262001,18.412,0,92,36,36986.38
2015-01-09,24.747416,31.762001,19.012001,0,93,32,37409.63
2015-01-10,24.420332,30.762001,18.662,0,73,29,37529.992
2015-01-11,23.672417,30.012001,17.112,0,71,30,37558.844
2015-01-12,23.407831,31.862,16.412,0,73,28,37588.85
2015-01-13,23.26825,32.012,16.712,0,72,20,37619.95
2015-01-14,23.022417,29.212,16.762001,0,83,36,37652.11
2015-01-15,22.751581,30.162,16.862,0,96,32,37685.27
2015-01-16,23.961998,29.912,18.062,0,84,38,37719.39
2015-01-17,24.014082,30.162,18.112,0,86,37,37754.426
2015-01-18,24.526583,30.912,18.662,0,89,34,37790.324
2015-01-19,24.54325,30.812,19.562,0,87,41,37827.043
2015-01-20,24.918245,30.712,20.162,0,83,35,37864.652
2015-01-21,23.803665,29.912,18.412,0,84,40,37903.625
2015-01-22,24.228668,30.362,20.362,0,85,36,37943.89
2015-01-23,23.770334,30.362,19.112,0,92,42,37725.797
2015-01-24,24.707838,31.012001,20.262001,0,92,43,38028.043
2015-01-25,25.576586,31.362,21.012001,0,88,39,38071.785
2015-01-26,25.045334,30.312,21.212,0,85,43,38116.54
2015-01-27,24.65367,30.462,20.812,0,88,45,38162.246
2015-01-28,24.859917,30.512001,20.462,0,95,46,38208.824
2015-01-29,25.024498,31.262001,19.762001,0,97,43,38256.215
2015-01-30,26.389084,34.112,20.412,0,90,27,38304.355
2015-01-31,26.611998,34.262,20.712,0,79,29,38353.17
2015-02-01,26.472418,32.612,21.112,0,79,31,38402.605
2015-02-02,26.191164,32.262,20.812,0,86,37,38442.324
2015-02-03,26.541166,33.962,21.662,0,81,26,38475.023
2015-02-04,26.828667,33.462,21.062,0,75,21,38507.164
2015-02-05,25.847418,33.012,20.012001,0,75,27,38000.402
2015-02-06,25.75158,32.312,20.462,0,82,28,38569.633
2015-02-07,25.357834,32.162,19.862,0,90,31,38599.883
2015-02-08,25.093248,31.412,20.262001,0,82,29,38629.43
2015-02-09,25.218246,32.412,19.062,0,87,30,38658.26
2015-02-10,26.076584,32.362,21.062,0,79,34,38686.504
2015-02-11,26.047417,32.412,20.612,0,88,34,38714.17
2015-02-12,26.166166,32.612,19.812,0,91,33,38741.27
2015-02-13,26.251585,32.962,20.712,0,75,32,38767.81
2015-02-14,26.330751,33.162,19.662,0,94,35,38793.79
2015-02-15,26.926582,33.712,20.962,0,84,33,38819.223
2015-02-16,27.047417,34.812,20.862,0,79,22,38844.11
2015-02-17,26.36825,34.112,19.912,0,94,34,38868.47
2015-02-18,26.20992,34.512,19.312,0,97,22,38892.297
2015-02-19,25.072416,31.762001,19.462,0,93,39,38915.605
2015-02-20,25.891167,32.862,20.262001,0,96,36,38938.41
2015-02-21,26.861998,33.762,20.962,0,96,34,38960.72
2015-02-22,27.816162,36.362,21.762001,0,90,23,38982.535
2015-02-23,27.25575,34.412,21.462,0,90,30,39003.88
2015-02-24,26.941168,33.612,21.112,0,94,35,39024.758
2015-02-25,26.58075,32.612,21.112,0,94,42,39045.188
2015-02-26,26.053663,32.262,21.762001,0,91,39,39065.17
2015-02-27,25.94325,31.662,21.262001,0,81,36,39091.867
2015-02-28,24.451584,28.462,21.262001,0,92,52,39105.95
2015-03-01,22.562004,25.462,20.212,30.199999,94,71,30203.113
2015-03-02,24.76825,28.212,21.762001,2.1000001,98,56,39140.65
2015-03-03,23.499502,27.312,19.962,0,86,45,39158.08
2015-03-04,23.047417,28.162,18.162,0,83,42,39377.387
2015-03-05,24.287,30.112,18.862,0,95,44,39470.293
2015-03-06,25.978668,32.712,20.262001,0,97,36,39407.254
2015-03-07,26.964083,33.662,20.312,0,99,35,39420.523
2015-03-08,26.891169,33.712,21.812,0,85,37,39600.883
2015-03-09,26.026583,31.462,21.212,0,94,49,39616.395
2015-03-10,27.639086,32.912,22.912,0.6,93,51,39542.53
2015-03-11,29.22242,35.712,24.862,0,80,32,39463.547
2015-03-12,29.551582,38.012,23.312,0,79,18,39934.19
2015-03-13,28.487,33.262,23.662,0.3,84,44,39951.79
2015-03-14,28.197416,32.912,24.062,0.3,96,56,39775.715
2015-03-15,27.743248,31.612,24.412,1.6000001,94,56,39394.707
2015-03-16,27.676584,32.862,23.562,0,89,43,40099.117
2015-03-17,27.918251,33.762,23.262001,0,81,35,40318.734
2015-03-18,28.297419,34.362,23.112,0,85,41,39349.85
2015-03-19,28.372416,34.512,23.362,0,95,37,40249.848
2015-03-20,28.51825,34.412,23.412,0,98,44,39944.496
2015-03-21,28.632835,33.412,24.662,0.3,96,55,40714.113
2015-03-22,28.616165,33.412,23.912,0,99,58,40954.332
2015-03-23,28.630747,33.462,24.662,0.4,96,54,40195.32
2015-03-24,29.537003,35.112,25.062,0.2,96,44,41110.848
2015-03-25,29.12033,34.112,25.412,0,93,53,41247.25
2015-03-26,29.282831,34.662,25.512001,1.4,97,55,40457.02
2015-03-27,29.416168,33.712,26.062,0.4,95,60,40820.9
2015-03-28,29.4245,34.262,26.462,1,92,58,38280.8
2015-03-29,29.603668,35.062,26.462,1,89,53,40127.926
2015-03-30,29.826584,32.912,27.112,2.2,90,56,40741.85
2015-03-31,29.936998,36.262,25.562,0,97,37,41491.805
2015-04-01,29.087,35.412,23.712,0,72,27,41749.36
2015-04-02,28.784918,34.812,24.612,0,82,30,41805.66
2015-04-03,28.71617,33.712,24.812,0,84,38,41861.68
2015-04-04,28.764084,34.362,24.012001,0,84,30,41917.383
2015-04-05,28.345331,34.712,22.762001,0,84,35,41972.727
2015-04-06,28.030752,34.412,23.362,0,92,41,42027.684
2015-04-07,27.609911,32.462,23.212,0,91,46,42082.203
2015-04-08,28.143251,33.012,24.362,0,87,47,41364.996
2015-04-09,28.301582,32.862,25.062,0,88,54,40977.68
2015-04-10,28.678665,33.212,25.912,0,84,54,41921.36
2015-04-11,28.641169,32.562,25.412,0.2,87,50,42274.1
2015-04-12,29.143251,33.012,25.962,0,86,49,42070.38
2015-04-13,28.328667,32.912,24.912,0,88,40,42214.734
2015-04-14,28.034918,32.412,24.312,0,88,38,42397.562
2015-04-15,28.314081,33.162,23.612,0,88,41,42438.28
2015-04-16,28.364082,33.512,24.662,1.8000001,87,51,42478.695
2015-04-17,28.920332,33.912,24.562,0.9,91,50,41393.6
2015-04-18,29.632833,34.962,26.112,0,88,46,42106.016
2015-04-19,30.012001,33.562,26.662,0.9,91,57,42597.523
2015-04-20,30.299501,34.162,27.462,0,91,59,42636.14
2015-04-21,30.53908,34.612,27.212,0,88,56,42674.184
2015-04-22,30.109917,34.662,27.662,0.3,87,56,40375.953
2015-04-23,30.41617,34.712,27.462,0.7,84,53,41542.78
2015-04-24,30.097414,33.712,27.512001,0,85,52,42784.215
2015-04-25,29.497416,34.612,25.712,0,87,37,42819.35
2015-04-26,28.966166,33.712,24.512001,0,92,48,42853.62
2015-04-27,29.262001,33.962,26.462,0,87,50,42886.97
2015-04-28,29.584915,33.862,26.562,0,84,50,42919.332
2015-04-29,30.061998,34.112,26.612,0,88,49,42950.668
2015-04-30,30.080748,33.912,27.412,0,86,52,42980.902
2015-05-01,29.987,34.062,26.212,0,86,52,42004.938
2015-05-02,30.051584,34.762,26.712,0,87,47,42160.28
2015-05-03,30.211996,34.112,27.312,0,85,54,42470.27
2015-05-04,29.982834,35.012,26.562,0,87,46,43094.465
2015-05-05,30.020338,34.512,26.862,0.2,84,54,43121.125
2015-05-06,30.278664,35.362,25.662,0.3,81,49,43147.055
2015-05-07,30.614077,35.312,27.312,0.3,85,49,41863.793
2015-05-08,31.016167,35.712,28.012001,0.4,83,46,42647.203
2015-05-09,30.749496,35.662,28.662,0,87,48,43200
2015-05-10,30.709915,36.012,27.162,0.3,84,42,43200
2015-05-11,30.572418,36.512,26.912,0.2,83,45,43200
2015-05-12,30.7245,35.012,27.462,0.2,85,49,39575.984
2015-05-13,30.191168,33.662,27.912,0.8,84,59,38853.176
2015-05-14,29.384916,33.512,26.862,4.4999995,86,57,23617.613
2015-05-15,30.789085,35.062,28.312,1.8000001,87,49,36076.8
2015-05-16,30.718252,34.412,28.412,6.7999997,88,59,40735.324
2015-05-17,30.845331,34.812,27.662,0.5,88,54,39879.09
2015-05-18,30.866165,34.412,28.112,0,84,54,43200
2015-05-19,30.545334,33.612,28.162,0,83,56,43200
2015-05-20,30.678663,33.912,28.212,0,82,56,43200
2015-05-21,30.678665,33.012,28.562,0,80,59,42044.234
2015-05-22,31.239082,34.212,28.612,0,81,57,41448.63
2015-05-23,31.095331,34.412,28.812,0.3,82,56,40420.562
2015-05-24,31.268248,34.662,28.412,0.1,83,53,43200
2015-05-25,31.334915,34.962,28.812,0,83,51,43200
